3,0.00,PNumber:,Gender:,Age:
0,46.16,482.63,33.22,776.63
0,46.21,482.67,33.24,777.14
0,46.28,482.73,33.26,777.80
0,46.36,482.79,33.29,778.63
0,46.43,482.85,33.32,779.29
0,46.48,482.89,33.34,779.80
0,46.56,482.96,33.36,780.62
0,46.63,483.01,33.38,781.28
0,46.68,483.06,33.40,781.79
0,46.76,483.12,33.42,782.63
0,46.83,483.18,33.43,783.28
0,46.88,483.22,33.44,783.78
0,46.96,483.29,33.46,784.60
0,47.03,483.34,33.48,785.27
0,47.11,483.41,33.53,786.10
0,47.18,483.47,33.57,786.76
0,47.23,483.51,33.60,787.26
0,47.31,483.58,33.64,788.09
0,47.38,483.63,33.66,788.74
0,47.43,483.67,33.67,789.24
0,47.48,483.71,33.68,789.74
0,47.56,483.78,33.70,790.58
0,47.63,483.84,33.71,791.25
0,47.69,483.89,33.73,791.89
0,47.76,483.95,33.76,792.57
0,47.83,484.00,33.78,793.23
0,47.91,484.07,33.81,794.05
0,47.96,484.11,33.83,794.56
0,48.03,484.17,33.86,795.23
0,48.11,484.23,33.90,796.05
0,48.16,484.28,33.92,796.55
0,48.23,484.33,33.95,797.21
0,48.31,484.40,33.99,798.04
0,48.38,484.45,33.99,798.69
0,48.43,484.50,34.00,799.20
0,48.48,484.54,34.00,799.70
0,48.56,484.61,34.02,800.52
0,48.63,484.66,34.04,801.19
0,48.68,484.70,34.07,801.69
0,48.76,484.77,34.11,802.51
0,48.81,484.81,34.12,803.03
0,48.88,484.87,34.14,803.67
0,48.96,484.94,34.17,804.51
0,49.03,484.99,34.19,805.17
0,49.11,485.06,34.22,806.00
0,49.18,485.11,34.25,806.67
0,49.26,485.18,34.28,807.49
0,49.31,485.22,34.29,807.99
0,49.38,485.28,34.31,808.66
0,49.43,485.32,34.33,809.15
0,49.51,485.39,34.36,809.98
0,49.58,485.44,34.38,810.65
0,49.66,485.51,34.40,811.47
0,49.71,485.55,34.42,811.97
0,49.78,485.61,34.43,812.62
0,49.83,485.65,34.45,813.14
0,49.91,485.72,34.47,813.95
0,49.98,485.77,34.49,814.62
0,50.06,485.84,34.51,815.45
0,50.13,485.90,34.53,816.12
0,50.21,485.97,34.55,816.95
0,50.28,486.02,34.57,817.61
0,50.36,486.09,34.60,818.44
0,50.43,486.14,34.62,819.10
0,50.48,486.18,34.64,819.61
1,50.51,0.00,359.01,0.00
0,50.53,486.21,34.65,820.11
1,50.56,0.00,358.28,0.00
0,50.61,486.26,34.68,820.94
1,50.61,0.00,357.53,0.00
1,50.66,0.00,356.78,0.00
0,50.68,486.28,34.69,821.59
1,50.71,0.00,356.10,0.00
0,50.76,486.29,34.71,822.44
1,50.76,0.00,355.57,0.00
0,50.83,486.30,34.72,823.11
0,50.88,486.30,34.72,823.61
0,50.96,486.31,34.72,824.44
0,51.03,486.31,34.71,825.10
0,51.11,486.32,34.71,825.93
0,51.16,486.32,34.71,826.43
0,51.23,486.33,34.73,827.10
0,51.30,486.33,34.74,827.80
0,51.36,486.34,34.75,828.43
0,51.41,486.34,34.76,828.94
0,51.48,486.34,34.77,829.60
0,51.53,486.35,34.78,830.10
0,51.61,486.35,34.79,830.94
0,51.68,486.36,34.80,831.60
0,51.76,486.36,34.81,832.44
0,51.81,486.37,34.81,832.94
0,51.88,486.37,34.82,833.60
0,51.93,486.38,34.82,834.11
0,52.01,486.38,34.83,834.94
0,52.08,486.39,34.83,835.61
0,52.16,486.39,34.83,836.44
0,52.21,486.40,34.83,836.94
0,52.28,486.40,34.83,837.61
0,52.33,486.40,34.83,838.12
0,52.41,486.41,34.83,838.94
0,52.48,486.41,34.82,839.61
0,52.53,486.42,34.82,840.11
0,52.61,486.42,34.81,840.94
0,52.68,486.43,34.81,841.61
0,52.73,486.43,34.81,842.11
0,52.81,486.44,34.80,842.95
0,52.87,486.44,34.80,843.45
0,52.93,486.45,34.79,844.11
0,53.02,486.45,34.77,844.95
0,53.08,486.46,34.76,845.61
0,53.17,486.46,34.74,846.45
0,53.23,486.47,34.73,847.12
0,53.31,486.47,34.74,847.95
0,53.38,486.48,34.74,848.62
0,53.43,486.48,34.75,849.12
0,53.51,486.49,34.74,849.94
0,53.56,486.49,34.74,850.45
0,53.63,486.50,34.75,851.11
0,53.68,486.50,34.75,851.62
0,53.76,486.50,34.75,852.44
0,53.83,486.51,34.74,853.12
0,53.88,486.51,34.72,853.62
0,53.96,486.52,34.70,854.43
0,54.03,486.52,34.69,855.10
0,54.08,486.52,34.67,855.60
0,54.13,486.53,34.67,856.11
0,54.22,486.53,34.66,856.95
0,54.28,486.54,34.65,857.60
0,54.36,486.54,34.64,858.44
0,54.41,486.55,34.63,858.94
0,54.48,486.55,34.61,859.60
0,54.53,486.56,34.60,860.11
0,54.61,486.56,34.58,860.94
0,54.68,486.57,34.56,861.61
0,54.76,486.57,34.54,862.44
0,54.81,486.58,34.53,862.94
0,54.87,486.58,34.52,863.45
0,54.93,486.58,34.50,864.12
0,55.02,486.59,34.48,864.95
0,55.08,486.59,34.47,865.62
0,55.15,486.60,34.46,866.29
0,55.20,486.60,34.45,866.79
0,55.28,486.61,34.43,867.61
0,55.37,486.61,34.40,868.44
0,55.42,486.62,34.38,868.95
0,55.48,486.62,34.35,869.61
0,55.57,486.63,34.33,870.47
0,55.63,486.63,34.33,871.11
0,55.68,486.64,34.33,871.61
0,55.77,486.64,34.32,872.45
0,55.82,486.65,34.32,872.95
0,55.88,486.65,34.30,873.61
0,55.93,486.65,34.28,874.12
0,55.98,486.66,34.26,874.62
0,56.05,486.66,34.24,875.29
0,56.10,486.67,34.22,875.79
0,56.18,486.67,34.18,876.63
0,56.25,486.68,34.15,877.29
0,56.30,486.68,34.12,877.79
0,56.35,486.68,34.10,878.29
0,56.43,486.69,34.06,879.12
0,56.50,486.69,34.03,879.79
0,56.55,486.70,34.02,880.29
0,56.63,486.70,33.99,881.12
0,56.68,486.71,33.98,881.62
0,56.75,486.71,33.96,882.29
0,56.83,486.72,33.93,883.12
0,56.88,486.72,33.91,883.62
0,56.95,486.73,33.88,884.29
0,57.04,486.73,33.86,885.13
0,57.10,486.74,33.85,885.79
0,57.19,486.74,33.85,886.63
0,57.25,486.75,33.84,887.28
0,57.33,486.75,33.82,888.12
0,57.40,486.76,33.79,888.78
0,57.49,486.76,33.75,889.62
0,57.55,486.77,33.73,890.28
0,57.63,486.78,33.70,891.11
0,57.68,486.78,33.68,891.61
0,57.75,486.78,33.65,892.28
0,57.83,486.79,33.61,893.11
0,57.90,486.79,33.58,893.78
0,57.95,486.80,33.56,894.28
0,58.03,486.80,33.54,895.11
0,58.08,486.81,33.52,895.61
0,58.15,486.81,33.50,896.29
0,58.20,486.82,33.49,896.79
0,58.29,486.82,33.47,897.62
0,58.35,486.83,33.45,898.28
0,58.44,486.83,33.43,899.12
0,58.50,486.84,33.41,899.78
0,58.59,486.84,33.38,900.62
0,58.64,486.85,33.36,901.12
0,58.70,486.85,33.34,901.78
0,58.79,486.86,33.31,902.62
0,58.84,486.86,33.30,903.12
0,58.89,486.86,33.28,903.62
0,58.94,486.87,33.26,904.12
0,59.00,486.87,33.23,904.79
0,59.09,486.88,33.21,905.62
0,59.15,486.88,33.19,906.27
0,59.20,486.89,33.17,906.79
0,59.29,486.89,33.14,907.62
0,59.35,486.90,33.11,908.28
0,59.44,486.90,33.08,909.11
0,59.50,486.91,33.06,909.78
0,59.55,486.91,33.05,910.28
0,59.60,486.92,33.04,910.78
0,59.69,486.92,33.02,911.61
0,59.74,486.92,33.00,912.12
0,59.80,486.93,32.98,912.78
0,59.85,486.93,32.97,913.28
0,59.94,486.94,32.94,914.12
0,60.00,486.94,32.92,914.78
0,60.09,486.95,32.91,915.62
0,60.15,486.95,32.89,916.28
0,60.24,486.96,32.88,917.12
0,60.30,486.96,32.87,917.79
0,60.39,486.97,32.85,918.62
0,60.44,486.97,32.84,919.12
0,60.49,486.98,32.83,919.62
0,60.54,486.98,32.82,920.15
0,60.60,486.99,32.81,920.79
0,60.69,486.99,32.78,921.61
0,60.75,487.00,32.76,922.28
0,60.84,487.00,32.74,923.11
0,60.89,487.01,32.72,923.61
0,60.95,487.01,32.71,924.28
0,61.04,487.02,32.70,925.11
0,61.09,487.02,32.69,925.62
0,61.15,487.03,32.68,926.29
0,61.24,487.03,32.65,927.12
0,61.30,487.04,32.63,927.78
0,61.35,487.04,32.61,928.28
0,61.44,487.05,32.58,929.13
0,61.50,487.05,32.56,929.79
0,61.59,487.06,32.55,930.62
0,61.64,487.06,32.55,931.13
0,61.69,487.06,32.54,931.63
0,61.76,487.07,32.53,932.30
0,61.84,487.07,32.50,933.12
0,61.89,487.08,32.48,933.62
0,61.94,487.08,32.47,934.12
0,62.01,487.09,32.45,934.79
0,62.09,487.09,32.44,935.62
0,62.16,487.10,32.43,936.29
0,62.21,487.10,32.42,936.80
0,62.29,487.11,32.41,937.61
0,62.35,487.11,32.40,938.28
0,62.40,487.11,32.40,938.78
0,62.49,487.12,32.40,939.61
0,62.55,487.12,32.39,940.28
0,62.64,487.13,32.38,941.12
0,62.70,487.14,32.36,941.78
0,62.76,487.14,32.35,942.29
0,62.81,487.14,32.33,942.79
0,62.89,487.15,32.31,943.65
0,62.96,487.15,32.30,944.30
0,63.04,487.16,32.29,945.13
0,63.09,487.16,32.28,945.63
0,63.16,487.17,32.27,946.30
0,63.24,487.17,32.25,947.13
0,63.29,487.18,32.25,947.63
0,63.36,487.18,32.24,948.29
0,63.44,487.19,32.23,949.11
0,63.49,487.19,32.22,949.62
0,63.56,487.20,32.22,950.29
0,63.61,487.20,32.22,950.79
0,63.66,487.20,32.22,951.29
0,63.74,487.21,32.22,952.12
0,63.79,487.21,32.22,952.64
0,63.84,487.22,32.21,953.14
0,63.91,487.22,32.21,953.79
0,63.99,487.23,32.20,954.63
0,64.04,487.23,32.19,955.13
0,64.09,487.23,32.18,955.63
0,64.16,487.24,32.18,956.30
0,64.24,487.24,32.17,957.13
0,64.29,487.25,32.17,957.63
0,64.34,487.25,32.17,958.13
0,64.41,487.26,32.16,958.80
0,64.49,487.26,32.16,959.63
0,64.56,487.27,32.16,960.30
0,64.64,487.27,32.16,961.13
0,64.71,487.28,32.16,961.80
0,64.79,487.28,32.15,962.62
0,64.84,487.29,32.15,963.14
0,64.89,487.29,32.14,963.64
0,64.94,487.29,32.14,964.15
0,64.99,487.30,32.13,964.65
0,65.06,487.30,32.12,965.30
0,65.14,487.31,32.09,966.14
0,65.21,487.31,32.07,966.80
0,65.29,487.32,32.05,967.62
0,65.36,487.32,32.05,968.31
0,65.44,487.33,32.05,969.12
0,65.49,487.33,32.05,969.64
0,65.56,487.34,32.05,970.30
0,65.61,487.34,32.05,970.80
0,65.69,487.35,32.05,971.63
0,65.76,487.35,32.04,972.30
0,65.84,487.36,32.04,973.13
0,65.89,487.36,32.03,973.63
0,65.96,487.37,32.03,974.30
0,66.04,487.37,32.03,975.13
0,66.11,487.38,32.03,975.80
0,66.16,487.38,32.03,976.30
0,66.21,487.38,32.03,976.81
0,66.28,487.39,32.02,977.48
0,66.34,487.39,32.02,978.13
0,66.41,487.40,32.02,978.81
0,66.49,487.40,32.01,979.65
0,66.56,487.41,32.02,980.31
0,66.64,487.41,32.02,981.14
0,66.71,487.42,32.02,981.80
0,66.79,487.43,32.01,982.64
0,66.86,487.43,32.01,983.31
0,66.91,487.43,32.01,983.81
0,66.96,487.44,32.00,984.31
0,67.04,487.44,31.99,985.14
0,67.09,487.45,31.99,985.64
0,67.14,487.45,31.99,986.14
0,67.21,487.45,31.98,986.79
0,67.28,487.46,31.98,987.48
0,67.36,487.47,31.98,988.31
0,67.43,487.47,31.98,988.97
0,67.48,487.47,31.98,989.48
0,67.56,487.48,31.97,990.30
0,67.63,487.48,31.98,990.97
0,67.71,487.49,31.98,991.80
0,67.78,487.49,31.98,992.47
0,67.86,487.50,31.98,993.30
0,67.93,487.51,31.98,993.97
0,67.98,487.51,31.98,994.47
0,68.03,487.51,31.98,994.97
0,68.11,487.52,31.98,995.80
0,68.18,487.52,31.98,996.47
0,68.23,487.53,31.97,996.97
0,68.28,487.53,31.97,997.47
0,68.36,487.54,31.96,998.31
0,68.41,487.54,31.96,998.81
0,68.48,487.54,31.96,999.47
0,68.56,487.55,31.96,1000.30
0,68.61,487.55,31.96,1000.82
0,68.68,487.56,31.96,1001.47
0,68.73,487.56,31.96,1001.98
0,68.81,487.57,31.96,1002.81
0,68.86,487.57,31.95,1003.31
0,68.91,487.58,31.96,1003.82
0,68.96,487.58,31.96,1004.32
0,69.03,487.58,31.96,1004.99
0,69.08,487.59,31.96,1005.49
0,69.16,487.59,31.96,1006.32
0,69.23,487.60,31.96,1006.99
0,69.28,487.60,31.96,1007.49
0,69.36,487.61,31.96,1008.32
0,69.41,487.61,31.96,1008.82
0,69.46,487.61,31.96,1009.33
0,69.53,487.62,31.96,1009.98
0,69.58,487.62,31.96,1010.49
0,69.66,487.63,31.96,1011.31
0,69.71,487.63,31.96,1011.82
0,69.78,487.64,31.96,1012.47
0,69.86,487.64,31.96,1013.31
0,69.91,487.65,31.96,1013.82
0,69.98,487.65,31.96,1014.49
0,70.03,487.65,31.96,1014.99
0,70.11,487.66,31.96,1015.82
0,70.18,487.67,31.96,1016.49
0,70.26,487.67,31.96,1017.32
0,70.33,487.68,31.96,1017.99
0,70.38,487.68,31.96,1018.49
0,70.43,487.68,31.96,1018.99
0,70.51,487.69,31.96,1019.82
0,70.56,487.69,31.96,1020.33
0,70.61,487.70,31.96,1020.83
0,70.68,487.70,31.96,1021.47
0,70.76,487.71,31.96,1022.32
0,70.81,487.71,31.96,1022.83
0,70.88,487.71,31.96,1023.49
0,70.96,487.72,31.96,1024.33
0,71.03,487.73,31.96,1024.99
0,71.11,487.73,31.96,1025.83
0,71.18,487.74,31.96,1026.49
0,71.23,487.74,31.96,1027.00
0,71.31,487.75,31.96,1027.82
0,71.36,487.75,31.96,1028.33
0,71.43,487.75,31.96,1029.00
0,71.51,487.76,31.96,1029.82
0,71.58,487.76,31.96,1030.49
0,71.63,487.77,31.96,1030.99
0,71.71,487.77,31.96,1031.82
0,71.76,487.78,31.96,1032.32
0,71.83,487.78,31.96,1032.99
0,71.91,487.79,31.96,1033.82
0,71.96,487.79,31.96,1034.32
0,72.03,487.80,31.96,1034.98
0,72.11,487.80,31.96,1035.82
0,72.18,487.81,31.96,1036.49
0,72.26,487.81,31.96,1037.33
0,72.33,487.82,31.96,1037.98
0,72.38,487.82,31.96,1038.48
0,72.43,487.82,31.96,1038.99
0,72.48,487.83,31.96,1039.50
0,72.56,487.83,31.96,1040.33
0,72.61,487.84,31.96,1040.83
0,72.68,487.84,31.96,1041.50
0,72.76,487.85,31.96,1042.31
0,72.81,487.85,31.96,1042.83
0,72.88,487.86,31.96,1043.50
0,72.96,487.86,31.96,1044.32
0,73.03,487.87,31.96,1045.00
0,73.08,487.87,31.96,1045.50
0,73.16,487.88,31.96,1046.33
0,73.21,487.88,31.96,1046.83
0,73.28,487.89,31.96,1047.50
0,73.36,487.89,31.96,1048.27
0,73.43,487.90,31.96,1048.79
0,73.51,487.91,31.96,1049.37
0,73.61,487.92,31.96,1050.06
0,73.71,487.94,31.96,1050.74
0,73.81,487.96,31.96,1051.43
0,73.92,487.96,31.96,1052.12
0,74.01,487.94,31.96,1052.83
1,74.01,0.00,356.17,0.00
0,74.11,487.93,31.96,1053.54
1,74.11,0.00,356.81,0.00
0,74.22,487.93,31.96,1054.26
1,74.22,0.00,357.45,0.00
0,74.31,487.93,31.96,1054.97
1,74.31,0.00,358.09,0.00
0,74.41,487.95,31.96,1055.68
1,74.41,0.00,358.73,0.00
0,74.52,487.97,31.96,1056.39
1,74.52,0.00,359.37,0.00
0,74.62,488.00,31.96,1057.11
1,74.62,0.00,0.06,0.00
0,74.71,488.03,31.96,1057.82
1,74.71,0.00,0.75,0.00
0,74.82,488.08,31.96,1058.55
1,74.82,0.00,1.44,0.00
0,74.91,488.13,31.96,1059.25
1,74.91,0.00,2.11,0.00
0,75.02,488.19,31.96,1059.98
1,75.02,0.00,2.81,0.00
0,75.12,488.26,31.96,1060.69
1,75.12,0.00,3.50,0.00
0,75.22,488.34,31.96,1061.41
1,75.22,0.00,4.19,0.00
0,75.32,488.43,31.96,1062.12
1,75.32,0.00,4.88,0.00
0,75.42,488.52,31.95,1062.84
1,75.42,0.00,5.56,0.00
0,75.50,488.61,31.96,1063.43
1,75.50,0.00,6.14,0.00
0,75.58,488.70,31.96,1064.02
1,75.58,0.00,6.71,0.00
0,75.67,488.80,31.96,1064.60
1,75.67,0.00,7.28,0.00
0,75.77,488.92,31.96,1065.31
1,75.77,0.00,7.96,0.00
0,75.87,489.06,31.96,1066.02
1,75.87,0.00,8.65,0.00
1,75.93,0.00,9.26,0.00
0,75.97,489.20,31.96,1066.72
1,75.98,0.00,9.77,0.00
1,76.03,0.00,10.35,0.00
0,76.07,489.36,31.96,1067.42
1,76.08,0.00,11.01,0.00
1,76.13,0.00,11.67,0.00
0,76.17,489.53,31.96,1068.13
1,76.18,0.00,12.33,0.00
1,76.23,0.00,13.07,0.00
0,76.27,489.72,31.96,1068.83
1,76.28,0.00,13.80,0.00
1,76.33,0.00,14.52,0.00
0,76.37,489.93,31.96,1069.52
1,76.38,0.00,15.25,0.00
1,76.43,0.00,15.98,0.00
0,76.47,490.16,31.96,1070.21
1,76.48,0.00,16.69,0.00
1,76.53,0.00,17.40,0.00
0,76.57,490.40,31.96,1070.88
1,76.58,0.00,18.12,0.00
1,76.63,0.00,18.83,0.00
0,76.67,490.66,31.96,1071.55
1,76.68,0.00,19.53,0.00
1,76.73,0.00,20.24,0.00
0,76.77,490.93,31.96,1072.22
1,76.78,0.00,20.95,0.00
1,76.83,0.00,21.65,0.00
0,76.87,491.22,31.96,1072.87
1,76.88,0.00,22.35,0.00
1,76.93,0.00,23.06,0.00
0,76.95,491.44,31.96,1073.34
1,76.98,0.00,23.76,0.00
1,77.03,0.00,24.47,0.00
0,77.05,491.70,31.96,1073.87
1,77.08,0.00,25.18,0.00
1,77.13,0.00,25.88,0.00
0,77.15,491.97,31.96,1074.40
1,77.18,0.00,26.59,0.00
1,77.23,0.00,27.29,0.00
0,77.25,492.26,31.95,1074.92
1,77.28,0.00,28.00,0.00
1,77.33,0.00,28.70,0.00
0,77.35,492.55,31.96,1075.43
1,77.38,0.00,29.41,0.00
1,77.43,0.00,30.12,0.00
0,77.45,492.86,31.96,1075.93
1,77.48,0.00,30.83,0.00
1,77.53,0.00,31.53,0.00
0,77.55,493.18,31.96,1076.43
1,77.58,0.00,32.24,0.00
1,77.63,0.00,32.94,0.00
0,77.65,493.51,31.96,1076.92
1,77.68,0.00,33.65,0.00
1,77.73,0.00,34.35,0.00
0,77.75,493.86,31.96,1077.40
1,77.78,0.00,35.05,0.00
1,77.83,0.00,35.75,0.00
0,77.85,494.19,31.96,1077.84
1,77.88,0.00,36.47,0.00
1,77.93,0.00,37.18,0.00
0,77.97,494.57,31.96,1078.32
1,77.98,0.00,37.87,0.00
1,78.03,0.00,38.57,0.00
0,78.09,494.98,31.96,1078.80
1,78.09,0.00,39.31,0.00
1,78.14,0.00,40.02,0.00
0,78.19,495.34,31.96,1079.20
1,78.19,0.00,40.72,0.00
1,78.23,0.00,41.41,0.00
0,78.28,495.70,31.96,1079.58
1,78.28,0.00,42.12,0.00
1,78.33,0.00,42.82,0.00
0,78.38,496.07,31.96,1079.96
1,78.38,0.00,43.53,0.00
1,78.43,0.00,44.23,0.00
0,78.48,496.46,31.96,1080.33
1,78.48,0.00,44.94,0.00
1,78.53,0.00,45.64,0.00
0,78.58,496.85,31.96,1080.69
1,78.58,0.00,46.35,0.00
1,78.63,0.00,47.06,0.00
0,78.68,497.25,31.96,1081.04
1,78.68,0.00,47.77,0.00
1,78.73,0.00,48.45,0.00
1,78.78,0.00,49.16,0.00
0,78.80,497.70,31.96,1081.41
1,78.83,0.00,49.86,0.00
1,78.88,0.00,50.56,0.00
0,78.93,498.16,31.96,1081.76
1,78.93,0.00,51.27,0.00
1,78.98,0.00,51.98,0.00
1,79.03,0.00,52.68,0.00
0,79.05,498.57,31.96,1082.06
1,79.08,0.00,53.38,0.00
1,79.14,0.00,54.09,0.00
0,79.19,499.02,31.96,1082.36
1,79.19,0.00,54.78,0.00
1,79.24,0.00,55.46,0.00
1,79.29,0.00,56.14,0.00
0,79.34,499.49,31.96,1082.65
1,79.34,0.00,56.82,0.00
1,79.39,0.00,57.50,0.00
1,79.44,0.00,58.19,0.00
0,79.49,499.98,31.96,1082.92
1,79.49,0.00,58.87,0.00
1,79.54,0.00,59.55,0.00
1,79.59,0.00,60.23,0.00
0,79.64,500.47,31.96,1083.18
1,79.64,0.00,60.91,0.00
1,79.69,0.00,61.60,0.00
1,79.74,0.00,62.28,0.00
0,79.79,500.97,31.96,1083.41
1,79.79,0.00,62.96,0.00
1,79.84,0.00,63.64,0.00
1,79.89,0.00,64.32,0.00
0,79.94,501.46,31.96,1083.63
1,79.94,0.00,65.00,0.00
1,79.99,0.00,65.69,0.00
1,80.04,0.00,66.37,0.00
0,80.08,501.94,31.96,1083.81
1,80.08,0.00,67.03,0.00
1,80.13,0.00,67.71,0.00
1,80.19,0.00,68.42,0.00
0,80.24,502.42,31.96,1083.98
1,80.24,0.00,69.10,0.00
1,80.29,0.00,69.78,0.00
1,80.34,0.00,70.45,0.00
1,80.39,0.00,71.13,0.00
0,80.40,502.94,31.96,1084.14
1,80.44,0.00,71.83,0.00
1,80.49,0.00,72.51,0.00
1,80.54,0.00,73.19,0.00
0,80.59,503.52,31.96,1084.30
1,80.59,0.00,73.87,0.00
1,80.64,0.00,74.56,0.00
1,80.69,0.00,75.24,0.00
1,80.74,0.00,75.92,0.00
0,80.79,504.10,31.96,1084.42
1,80.79,0.00,76.60,0.00
1,80.84,0.00,77.28,0.00
1,80.89,0.00,77.97,0.00
1,80.94,0.00,78.65,0.00
0,80.99,504.64,31.96,1084.51
1,80.99,0.00,79.33,0.00
1,81.04,0.00,80.01,0.00
1,81.09,0.00,80.69,0.00
1,81.14,0.00,81.38,0.00
0,81.19,505.18,31.96,1084.57
1,81.19,0.00,82.06,0.00
1,81.24,0.00,82.74,0.00
1,81.29,0.00,83.42,0.00
1,81.34,0.00,84.10,0.00
0,81.39,505.73,31.96,1084.60
1,81.39,0.00,84.79,0.00
1,81.44,0.00,85.47,0.00
1,81.49,0.00,86.15,0.00
1,81.54,0.00,86.83,0.00
0,81.59,506.27,31.96,1084.61
1,81.59,0.00,87.51,0.00
1,81.64,0.00,88.20,0.00
1,81.69,0.00,88.88,0.00
1,81.74,0.00,89.56,0.00
0,81.79,506.82,31.96,1084.59
1,81.79,0.00,90.26,0.00
1,81.84,0.00,90.94,0.00
1,81.89,0.00,91.60,0.00
1,81.94,0.00,92.29,0.00
0,81.99,507.36,31.96,1084.54
1,81.99,0.00,92.96,0.00
1,82.04,0.00,93.64,0.00
1,82.09,0.00,94.33,0.00
1,82.14,0.00,95.00,0.00
0,82.18,507.89,31.96,1084.47
1,82.18,0.00,95.67,0.00
1,82.23,0.00,96.35,0.00
1,82.29,0.00,97.07,0.00
1,82.34,0.00,97.77,0.00
0,82.39,508.43,31.96,1084.38
1,82.39,0.00,98.42,0.00
1,82.44,0.00,99.10,0.00
1,82.49,0.00,99.78,0.00
1,82.54,0.00,100.47,0.00
0,82.59,508.96,31.96,1084.25
1,82.59,0.00,101.14,0.00
1,82.64,0.00,101.83,0.00
1,82.69,0.00,102.51,0.00
1,82.74,0.00,103.19,0.00
0,82.79,509.49,31.96,1084.11
1,82.79,0.00,103.90,0.00
0,82.98,509.98,31.96,1083.96
0,83.15,510.51,31.96,1083.80
0,83.25,511.03,31.96,1083.67
0,83.34,511.63,31.96,1083.52
0,83.41,512.21,31.96,1083.37
0,83.49,513.00,31.96,1083.18
0,83.56,513.65,31.96,1083.02
0,83.64,514.45,31.96,1082.82
0,83.71,515.10,31.96,1082.66
0,83.79,515.88,31.96,1082.46
0,83.86,516.52,31.96,1082.30
0,83.94,517.29,31.96,1082.11
0,84.01,517.86,31.96,1081.97
0,84.09,518.49,31.96,1081.82
0,84.16,519.00,31.96,1081.69
0,84.24,519.63,31.96,1081.54
0,84.31,520.13,31.96,1081.41
0,84.39,520.78,31.96,1081.25
0,84.46,521.27,31.95,1081.13
0,84.54,521.90,31.96,1080.97
0,84.61,522.40,31.96,1080.85
0,84.69,523.02,31.96,1080.69
0,84.79,523.70,31.96,1080.53
0,84.89,524.29,31.96,1080.38
1,84.94,0.00,104.68,0.00
0,84.99,524.85,31.96,1080.23
1,84.99,0.00,105.22,0.00
1,85.04,0.00,105.75,0.00
0,85.09,525.40,31.96,1080.08
1,85.09,0.00,106.29,0.00
1,85.14,0.00,106.83,0.00
0,85.19,525.96,31.96,1079.91
1,85.19,0.00,107.37,0.00
1,85.24,0.00,107.89,0.00
0,85.29,526.50,31.96,1079.74
1,85.29,0.00,108.42,0.00
1,85.34,0.00,108.96,0.00
0,85.39,527.05,31.96,1079.55
1,85.39,0.00,109.50,0.00
1,85.44,0.00,110.03,0.00
0,85.49,527.59,31.96,1079.35
1,85.49,0.00,110.57,0.00
1,85.54,0.00,111.11,0.00
0,85.59,528.13,31.96,1079.14
1,85.59,0.00,111.65,0.00
1,85.64,0.00,112.18,0.00
0,85.69,528.67,31.96,1078.93
1,85.69,0.00,112.72,0.00
1,85.74,0.00,113.27,0.00
0,85.79,529.20,31.96,1078.70
1,85.79,0.00,113.80,0.00
1,85.84,0.00,114.33,0.00
0,85.89,529.73,31.96,1078.46
1,85.89,0.00,114.87,0.00
1,85.94,0.00,115.41,0.00
0,85.99,530.25,31.95,1078.21
1,85.99,0.00,115.95,0.00
1,86.04,0.00,116.48,0.00
0,86.09,530.77,31.96,1077.96
1,86.09,0.00,117.02,0.00
1,86.14,0.00,117.58,0.00
0,86.19,531.29,31.96,1077.69
1,86.19,0.00,118.11,0.00
1,86.24,0.00,118.63,0.00
0,86.29,531.79,31.96,1077.42
0,86.39,532.30,31.96,1077.13
0,86.49,532.83,31.96,1076.84
0,86.59,533.40,31.96,1076.53
0,86.69,534.03,31.96,1076.18
0,86.76,534.47,31.96,1075.94
0,86.84,535.02,31.96,1075.62
0,86.91,535.45,31.96,1075.36
0,86.99,535.99,31.96,1075.04
0,87.06,536.42,31.96,1074.79
0,87.14,536.97,31.96,1074.46
0,87.21,537.40,31.96,1074.21
0,87.28,537.83,31.96,1073.95
0,87.36,538.35,31.96,1073.64
0,87.44,538.89,31.96,1073.32
0,87.51,539.33,31.96,1073.06
0,87.59,539.87,31.96,1072.73
0,87.66,540.30,31.96,1072.48
0,87.75,540.93,31.96,1072.11
0,87.84,541.48,31.96,1071.78
0,87.91,541.93,31.96,1071.51
0,87.98,542.36,31.96,1071.25
0,88.06,542.91,31.96,1070.93
0,88.14,543.45,31.96,1070.61
0,88.21,543.89,31.96,1070.35
0,88.28,544.33,31.96,1070.09
0,88.34,544.76,31.96,1069.83
0,88.41,545.20,31.96,1069.57
0,88.49,545.75,31.96,1069.24
0,88.56,546.18,31.96,1068.98
0,88.63,546.62,31.96,1068.72
0,88.71,547.17,31.96,1068.40
1,88.76,0.00,119.24,0.00
0,88.78,547.60,31.96,1068.14
0,88.86,548.14,31.96,1067.81
1,88.91,0.00,119.84,0.00
0,88.93,548.57,31.96,1067.54
0,89.01,549.11,31.96,1067.20
1,89.06,0.00,120.43,0.00
0,89.08,549.54,31.96,1066.93
0,89.16,550.06,31.96,1066.60
1,89.21,0.00,121.03,0.00
0,89.23,550.49,31.96,1066.32
0,89.31,551.02,31.96,1065.98
1,89.36,0.00,121.62,0.00
0,89.38,551.45,31.96,1065.70
